   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 669,        110732,          110070,          78128,      9951,        1946,       3553,        222778,             661,          47098,    10516,       5698,      4165
 670,        110869,          110206,          78540,     10265,        1940,       3781,        223446,             662,          47203,    10520,       5695,      4394
 671,        111244,          110580,          79110,     10200,        1972,       3577,        224115,             662,          47292,    10541,       5704,      4299
 672,        111617,          110952,          79078,     10573,        1994,       3898,        224785,             661,          48177,    10580,       5721,      4253
 673,        111738,          111072,          78911,      9853,        2000,       3554,        225456,             663,          48355,    10556,       5709,      4288
 674,        111773,          111106,          99465,     10162,        1975,       7636,        226128,             666,          48725,    10607,       5738,      4262
 675,        111774,          111106,          78114,     10165,        1979,       3867,        226801,             668,          47846,    10611,       5733,      4379
 676,        112127,          111458,          79414,      9950,        2021,       3590,        227475,             668,          48698,    10640,       5745,      4976
 677,        112295,          111625,          78869,     10157,        2006,       4033,        228150,             665,          47968,    10637,       5751,      4238
 678,        112372,          111701,          79443,      9997,        2006,       3798,        228826,             670,          47692,    10681,       5788,      4326
 679,        112795,          112123,          79692,      9868,        2017,       3562,        229503,             672,          49288,    10701,       5795,      4534
 680,        113421,          112748,          81460,     10560,        1970,       3713,        230181,             672,          49436,    10708,       5796,      4838
 681,        113963,          113289,          80797,     10018,        2008,       6019,        230860,             670,          51108,    10750,       5815,      4273
 682,        114072,          113397,          90900,      9946,        2017,       3807,        231540,             679,          48585,    10749,       5816,      4290
 683,        114639,          113963,          80872,     10394,        2016,       3675,        232221,             676,          49015,    10755,       5817,      4400
 684,        114762,          114085,          82420,     10821,        1993,       3938,        232903,             678,          48393,    10775,       5831,      4558
 685,        114953,          114275,          81728,     10876,        1996,       3815,        233586,             679,          48445,    10798,       5848,      4372
 686,        115095,          114416,          81085,     10518,        2001,       3695,        234270,             677,          48659,    10802,       5841,      4504
 687,        115512,          114832,          86088,     10263,        2075,       3802,        234955,             678,          49704,    10824,       5869,      5559
 688,        115868,          115187,          84556,     10266,        2035,       4228,        235641,             678,          54126,    10856,       5871,      4743
 689,        115885,          115203,          94393,     10779,        1994,       4104,        236328,             681,          49572,    10884,       5904,      4557
 690,        115963,          115280,          81373,     10632,        2023,       3889,        237016,             681,          55379,    10880,       5882,      4863
 691,        116531,          115847,          85787,     10387,        2055,       4127,        237705,             682,          49650,    10908,       5900,      4511
 692,        116627,          115942,          81655,     10802,        2006,       3903,        238395,             688,          49702,    10946,       5929,      4669
 693,        117231,          116545,          84393,     10708,        2021,       4016,        239086,             687,          49851,    10956,       5924,      4418
 694,        117646,          116959,          84317,     10605,        2032,       3828,        239778,             684,          54530,    10981,       5936,      4513
 695,        117673,          116985,          84842,     10158,        2065,       4265,        240471,             688,          53035,    11018,       5975,      4658
 696,        117729,          117040,          91667,     10910,        2034,       4054,        241165,             692,          49409,    11013,       5973,      4820
 697,        118198,          117508,          83792,     10832,        2039,       3786,        241860,             691,          51530,    11006,       5930,      4622
 698,        118329,          117638,          84540,     11128,        2056,       3938,        242556,             691,          49819,    11036,       5969,      4565
 699,        118606,          117914,          83790,     10873,        2042,       3810,        243253,             687,          49559,    11073,       6004,      5006
 700,        118708,          118015,          83524,     10546,        2086,       3838,        243951,             692,          50741,    11098,       6004,      4403
 701,        118739,          118045,          83674,     10668,        2074,       4193,        244650,             693,          54374,    11103,       6023,      4588
 702,        119102,          118407,          84261,     11245,        2028,       4067,        245350,             693,          51254,    11106,       6005,      4599
 703,        119269,          118573,          93428,     11277,        2034,       4149,        246051,             692,          50716,    11125,       6010,      4666
 704,        119495,          118798,          83622,     10277,        2078,       4134,        246753,             695,          51281,    11164,       6043,      4582
 705,        120049,          119351,          85198,     10609,        2085,       3925,        247456,             698,          50903,    11163,       6041,      4708
 706,        120551,          119852,          85873,     10965,        2092,       3991,        248160,             701,          53268,    11162,       6027,      4529
 707,        121247,          120547,          85519,     10690,        2091,       3899,        248865,             699,          51555,    11203,       6055,      4666
 708,        121867,          121166,          90033,     10820,        2074,       4314,        249571,             700,          51491,    11217,       6076,      4571
 709,        121992,          121290,          86377,     11210,        2075,       4394,        250278,             701,          51783,    11220,       6073,      4523
 710,        122078,          121375,          91750,     10812,        2115,       3975,        250986,             706,          54962,    11249,       6082,      4642
 711,        122087,          121383,          86666,     11403,        2103,       4117,        251695,             703,          51563,    11270,       6092,      4569
 712,        122112,          121407,          86330,     11109,        2084,       3921,        252405,             705,          53966,    11284,       6088,      4606
 713,        122137,          121431,          87141,     11129,        2090,       3988,        253116,             707,          52967,    11320,       6113,      4558
 714,        122639,          121932,          86977,     11037,        2120,       3966,        253828,             707,          53118,    11357,       6152,      5029
 715,        123287,          122579,          90802,     10990,        2087,       3984,        254541,             708,          52593,    11370,       6165,      5086
 716,        123686,          122977,          88190,     10887,        2074,       3866,        255255,             706,          53498,    11402,       6183,      4817
 717,        124329,          123619,          96728,     11264,        2107,       4265,        255970,             708,          53088,    11411,       6179,      4597
 718,        124441,          123730,          87412,     10843,        2106,       3854,        256686,             708,          54101,    11437,       6204,      4562
 719,        124613,          123901,          87666,     10891,        2148,       4132,        257403,             712,          54995,    11448,       6203,      6204
 720,        125185,          124472,          94762,     11122,        2110,       4207,        258121,             711,          53894,    11470,       6207,      5031
 721,        125721,          125007,          96822,     11372,        2099,       4213,        258840,             711,          57068,    11483,       6216,      4921
 722,        125809,          125094,          89490,     11323,        2095,       4219,        259560,             710,          54377,    11504,       6229,      4560
 723,        126274,          125558,          90949,     11475,        2117,       4025,        260281,             718,          54458,    11520,       6252,      4662
 724,        126530,          125813,         105406,     10950,        2135,       4237,        261003,             718,          60068,    11542,       6254,      4571
 725,              ,                ,               ,     11623,        2128,       4987,        261726,             716,          55994,    11555,       6247,      4575
 726,              ,                ,               ,     10922,        2128,       3959,        262450,             715,          54763,    11573,       6270,      5262
 727,              ,                ,               ,     11259,        2103,       4128,        263175,             717,          54945,    11608,       6284,      4827
 728,              ,                ,               ,     11550,        2143,       4496,        263901,             717,          56650,    11621,       6282,      4782
 729,              ,                ,               ,     11084,        2167,       4027,        264628,             725,          55102,    11648,       6296,      4831
 730,              ,                ,               ,     11304,        2134,       4733,        265356,             721,          56429,    11640,       6306,      4899
 731,              ,                ,               ,     11334,        2143,       4053,        266085,             719,          58590,    11662,       6308,      5786
 732,              ,                ,               ,     11157,        2186,       5338,        266815,             725,          57793,    11688,       6321,      4728
 733,              ,                ,               ,     11324,        2189,       4006,        267546,             729,          57699,    11704,       6320,      4773
 734,              ,                ,               ,     11433,        2163,       4127,        268278,             725,          56953,    11772,       6406,      4947
 735,              ,                ,               ,     10902,        2159,       4015,        269011,             727,          56548,    11761,       6354,      4844
 736,              ,                ,               ,     11360,        2169,       4050,        269745,             727,          56766,    11781,       6384,      4840
 737,              ,                ,               ,     11851,        2189,       4228,        270480,             729,          56530,    11804,       6388,      5094
 738,              ,                ,               ,     11205,        2198,       4349,        271216,             729,          65664,    11837,       6400,      9351
 739,              ,                ,               ,     11590,        2191,       7928,        271953,             733,          66546,    11829,       6402,      4817
 740,              ,                ,               ,     11881,        2169,       4253,        272691,             731,          57202,    11850,       6388,      4991
 741,              ,                ,               ,     11218,        2227,       4164,        273430,             735,          57476,    11887,       6440,      4915
 742,              ,                ,               ,     11067,        2184,       4028,        274170,             734,          58256,    11885,       6431,      5419
 743,              ,                ,               ,     11603,        2156,       4154,        274911,             740,          59248,    11902,       6439,      4936
 744,              ,                ,               ,     11822,        2180,       4146,        275653,             736,          56443,    11929,       6463,      5081
 745,              ,                ,               ,     11545,        2221,       4129,        276396,             737,          58014,    11956,       6466,      4955
 746,              ,                ,               ,     11214,        2222,       4191,        277140,             740,          60483,    11979,       6489,      5045
 747,              ,                ,               ,     11282,        2215,       3987,        277885,             739,          58509,    11985,       6489,      4900
 748,              ,                ,               ,     11487,        2217,       4410,        278631,             741,          59371,    11989,       6488,      5041
 749,              ,                ,               ,     11350,        2220,       4312,        279378,             742,          58650,    12055,       6522,      4809
 750,              ,                ,               ,     11482,        2226,       4864,        280126,             744,          58659,    12054,       6515,      4962
 751,              ,                ,               ,     11311,        2246,       4231,        280875,             741,          60666,    12074,       6537,      4828
 752,              ,                ,               ,     11443,        2232,       4447,        281625,             744,          59856,    12104,       6559,      4865
 753,              ,                ,               ,     11452,        2209,       4753,        282376,             745,          67471,    12102,       6556,      5337
 754,              ,                ,               ,     11359,        2228,       4141,        283128,             747,          60470,    12150,       6575,      4839
 755,              ,                ,               ,     11672,        2256,       4283,        283881,             745,          59261,    12154,       6572,      4840
 756,              ,                ,               ,     11090,        2268,       4184,        284635,             750,          59821,    12157,       6593,      5630
 757,              ,                ,               ,     11331,        2242,       4288,        285390,             749,          60218,    12177,       6604,      5278
 758,              ,                ,               ,     11793,        2227,       4154,        286146,             749,          61174,    12175,       6592,      4930
 759,              ,                ,               ,     11556,        2230,       4137,        286903,             754,          60883,    12216,       6612,      5560
 760,              ,                ,               ,     12823,        2228,       4623,        287661,             752,          61328,    12231,       6616,      4958
 761,              ,                ,               ,     12049,        2262,       4647,        288420,             750,          60936,    12258,       6633,      5045
 762,              ,                ,               ,     11704,        2263,       4164,        289180,             753,          62200,    12262,       6631,      4946
 763,              ,                ,               ,     12594,        2211,       4535,        289941,             755,          61568,    12315,       6660,      4931
 764,              ,                ,               ,     12876,        2246,       4701,        290703,             758,          61517,    12309,       6651,      5143
 765,              ,                ,               ,     12048,        2267,       4314,        291466,             754,          62822,    12336,       6669,      5180
 766,              ,                ,               ,     12032,        2307,       4703,        292230,             760,          62798,    12354,       6678,      5023
 767,              ,                ,               ,     12067,        2269,       5165,        292995,             758,          70546,    12358,       6691,      5255
 768,              ,                ,               ,     11802,        2284,       4571,        293761,             762,          61748,    12378,       6692,      5138
 769,              ,                ,               ,     11790,        2292,       4711,        294528,             760,          61313,    12403,       6711,      5065
 770,              ,                ,               ,     11943,        2311,       4341,        295296,             765,          61315,    12414,       6717,      5211
 771,              ,                ,               ,     11960,        2275,       4490,        296065,             763,          61598,    12427,       6725,      5393
 772,              ,                ,               ,     11955,        2294,       4409,        296835,             765,          61894,    12459,       6747,      5168
 773,              ,                ,               ,     11913,        2292,       4438,        297606,             765,          64140,    12482,       6736,      5098
 774,              ,                ,               ,     12026,        2286,       4744,        298378,             768,          63882,    12497,       6770,      5600
 775,              ,                ,               ,     12264,        2288,       4259,        299151,             769,          62101,    12527,       6782,      5555
 776,              ,                ,               ,     11842,        2325,       4516,        299925,             767,          63012,    12530,       6788,      6021
 777,              ,                ,               ,     12350,        2251,       4399,        300700,             768,          62738,    12550,       6792,      5190
 778,              ,                ,               ,     12076,        2321,       4671,        301476,             768,          63152,    12558,       6805,      5619
 779,              ,                ,               ,     12057,        2312,       4426,        302253,             773,          63710,    12598,       6819,      5628
 780,              ,                ,               ,     11972,        2304,       4280,        303031,             774,          63284,    12609,       6814,      5184
 781,              ,                ,               ,     12180,        2367,       5001,        303810,             770,          70197,    12613,       6823,      5314
 782,              ,                ,               ,     12104,        2354,       4708,        304590,             776,          64471,    12630,       6836,      5282
 783,              ,                ,               ,     12167,        2332,       4497,        305371,             776,          64105,    12648,       6833,      5252
 784,              ,                ,               ,     12491,        2294,       4655,        306153,             777,          64697,    12666,       6838,      5257
 785,              ,                ,               ,     12110,        2342,       4401,        306936,             777,          66135,    12680,       6836,      5044
 786,              ,                ,               ,     12473,        2311,       4695,        307720,             778,          66391,    12702,       6871,      6015
 787,              ,                ,               ,     12138,        2335,       4970,        308505,             781,          69961,    12740,       6891,      5551
 788,              ,                ,               ,     12534,        2336,       4624,        309291,             777,          67506,    12772,       6903,      5344
 789,              ,                ,               ,     12538,        2331,       4610,        310078,             782,          65274,    12780,       6920,      5625
 790,              ,                ,               ,     12189,        2345,       4682,        310866,             779,          67212,    12805,       6935,      5205
 791,              ,                ,               ,     12035,        2402,       4497,        311655,             784,          66723,    12818,       6934,      5487
 792,              ,                ,               ,     12196,        2342,       4837,        312445,             785,          66525,    12835,       6955,      5200
 793,              ,                ,               ,     12603,        2357,       5059,        313236,             784,          70987,    12855,       6952,      5647
 794,              ,                ,               ,     12851,        2345,       5273,        314028,             787,          75567,    12882,       6958,      5573
 795,              ,                ,               ,     12498,        2379,       4737,        314821,             789,          66458,    12892,       6967,      5245
 796,              ,                ,               ,     11899,        2357,       4268,        315615,             786,          66691,    12925,       6987,      5412
 797,              ,                ,               ,     12176,        2370,       4440,        316410,             789,          69274,    12950,       7002,      6155
 798,              ,                ,               ,     12582,        2393,       4450,        317206,             792,          67313,    12954,       7002,      5228
 799,              ,                ,               ,     12483,        2393,       4942,        318003,             790,          66446,    12985,       7041,      6043
 800,              ,                ,               ,     12069,        2427,       5757,        318801,             794,          72835,    12998,       7029,      5357
 801,              ,                ,               ,     12699,        2387,       4704,        319600,             790,          68411,    13016,       7022,      5392
 802,              ,                ,               ,     12339,        2423,       4489,        320400,             796,          67465,    13024,       7055,      5236
 803,              ,                ,               ,     12552,        2392,       4980,        321201,             791,          67295,    13045,       7036,      5262
 804,              ,                ,               ,     12483,        2393,       4543,        322003,             795,          67791,    13063,       7049,      5297
 805,              ,                ,               ,     12442,        2433,       4624,        322806,             794,          68533,    13079,       7063,      6228
 806,              ,                ,               ,     13445,        2336,       5298,        323610,             797,          67426,    13135,       7119,      5842
 807,              ,                ,               ,     13327,        2416,       5373,        324415,             798,          74946,    13132,       7116,      5832
 808,              ,                ,               ,     13107,        2393,       5162,        325221,             800,          67648,    13143,       7086,      5757
 809,              ,                ,               ,     13020,        2374,       4909,        326028,             804,          68624,    13163,       7124,      5350
 810,              ,                ,               ,     12457,        2422,       4427,        326836,             802,          69040,    13173,       7126,      5361
 811,              ,                ,               ,     12960,        2372,       4535,        327645,             806,          70747,    13175,       7123,      5427
 812,              ,                ,               ,     12941,        2407,       4542,        328455,             805,          72710,    13225,       7142,      5837
 813,              ,                ,               ,     13634,        2382,       4865,        329266,             806,          72012,    13252,       7147,      5420
 814,              ,                ,               ,     12604,        2433,       4561,        330078,             807,          70493,    13241,       7150,      5384
 815,              ,                ,               ,     12863,        2427,       4795,        330891,             805,          70591,    13276,       7190,      5410
 816,              ,                ,               ,     12633,        2418,       5335,        331705,             809,          70552,    13317,       7186,      5485
 817,              ,                ,               ,     13877,        2380,       4925,        332520,             809,          70976,    13332,       7209,      5539
 818,              ,                ,               ,     13539,        2397,       4974,        333336,             811,          71105,    13350,       7227,      5342
 819,              ,                ,               ,     13458,        2373,       5142,        334153,             812,          70780,    13368,       7215,      5483
 820,              ,                ,               ,     13742,        2464,       6082,        334971,             811,          80149,    13401,       7241,      5542
 821,              ,                ,               ,     13488,        2396,       5217,        335790,             814,          72337,    13413,       7257,      5462
 822,              ,                ,               ,     12483,        2506,       4637,        336610,             814,          71180,    13454,       7275,      5367
 823,              ,                ,               ,     12655,        2453,       4501,        337431,             816,          70856,    13447,       7260,      5494
 824,              ,                ,               ,     12990,        2466,       4784,        338253,             814,          72883,    13478,       7290,      5764
 825,              ,                ,               ,     12840,        2454,       4738,        339076,             817,          72243,    13459,       7272,      5519
 826,              ,                ,               ,     12785,        2488,       4645,        339900,             818,          71689,    13482,       7278,      5526
 827,              ,                ,               ,     12505,        2499,       4475,        340725,             819,          72744,    13515,       7322,      5471
 828,              ,                ,               ,     12782,        2469,       5109,        341551,             818,          72586,    13535,       7311,      5591
 829,              ,                ,               ,     13244,        2469,       4670,        342378,             818,          72909,    13571,       7337,      5634
 830,              ,                ,               ,     13464,        2449,       4793,        343206,             825,          72516,    13597,       7353,      5855
 831,              ,                ,               ,     12693,        2512,       4737,        344035,             823,          72157,    13565,       7320,      5412
 832,              ,                ,               ,     12977,        2441,       5186,        344865,             821,          79835,    13618,       7371,      6147
 833,              ,                ,               ,     13506,        2470,       5170,        345696,             826,          73529,    13636,       7378,      5685
 834,              ,                ,               ,     12810,        2513,       4679,        346528,             826,          73538,    13644,       7375,      5775
 835,              ,                ,               ,     13662,        2461,       4911,        347361,             823,          72922,    13690,       7416,      5811
 836,              ,                ,               ,     13081,        2508,       4742,        348195,             829,          73840,    13688,       7383,      5549
 837,              ,                ,               ,     12888,        2525,       5022,        349030,             830,          72249,    13705,       7409,      5487
 838,              ,                ,               ,     12749,        2547,       4671,        349866,             832,          74062,    13713,       7408,      5543
 839,              ,                ,               ,     13143,        2532,       4795,        350703,             830,          73434,    13735,       7419,      5731
 840,              ,                ,               ,     13159,        2521,       4817,        351541,             833,          74362,    13746,       7439,      5567
 841,              ,                ,               ,     13628,        2491,       5442,        352380,             835,          74279,    13826,       7474,      6233
 842,              ,                ,               ,     13193,        2548,       5403,        353220,             831,          74434,    13825,       7468,      5760
 843,              ,                ,               ,     13389,        2530,       4974,        354061,             833,          74152,    13835,       7469,      5900
 844,              ,                ,               ,     12930,        2539,       5280,        354903,             836,          94436,    13846,       7482,      9362
 845,              ,                ,               ,     12980,        2536,       7081,        355746,             835,          77381,    13836,       7481,      5909
 846,              ,                ,               ,     13464,        2486,       4863,        356590,             836,          75380,    13876,       7495,      5607
 847,              ,                ,               ,     13370,        2518,       4847,        357435,             841,          82662,    13922,       7534,      6909
 848,              ,                ,               ,     13196,        2586,       5103,        358281,             841,          90052,    13929,       7537,      5907
 849,              ,                ,               ,     12636,        2633,       5099,        359128,             839,          75531,    13934,       7527,      5635
 850,              ,                ,               ,     13381,        2537,       4849,        359976,             840,          77432,    13950,       7532,      5677
 851,              ,                ,               ,     13343,        2569,       5421,        360825,             842,          76130,    13973,       7548,      5962
 852,              ,                ,               ,     13400,        2535,       4736,        361675,             845,          76906,    13973,       7554,      5600
 853,              ,                ,               ,     13139,        2575,       4697,        362526,             847,          86521,    14017,       7574,      5616
 854,              ,                ,               ,     13697,        2578,       4939,        363378,             846,          79176,    14038,       7583,      5628
 855,              ,                ,               ,     12879,        2599,       5387,        364231,             848,          84551,    14068,       7603,      6112
 856,              ,                ,               ,     13666,        2559,       5753,        365085,             852,          83258,    14076,       7600,      7946
 857,              ,                ,               ,     14085,        2578,       5741,        365940,             849,          93597,    14072,       7590,      6049
 858,              ,                ,               ,     13561,        2587,       7624,        366796,             849,          96729,    14105,       7619,      6106
 859,              ,                ,               ,     13748,        2580,       5401,        367653,             848,          88343,    14125,       7623,      6692
 860,              ,                ,               ,     13536,        2604,       5837,        368511,             847,          88223,    14121,       7618,      5884
 861,              ,                ,               ,     13341,        2581,       6801,        369370,             857,          87531,    14152,       7629,      5991
 862,              ,                ,               ,     13347,        2571,       6434,        370230,             852,          82279,    14175,       7655,      5694
 863,              ,                ,               ,     13488,        2590,       4764,        371091,             854,          79303,    14206,       7679,      6352
 864,              ,                ,               ,     14022,        2600,       5136,        371953,             856,          81263,    14220,       7696,      5778
 865,              ,                ,               ,     13794,        2591,       5401,        372816,             856,          81180,    14232,       7671,      6175
 866,              ,                ,               ,     13733,        2607,       5335,        373680,             856,          89046,    14239,       7689,      6031
 867,              ,                ,               ,     13713,        2621,       4855,        374545,             862,          80846,    14276,       7704,      5866
 868,              ,                ,               ,     13555,        2586,       5817,        375411,             865,          84866,    14278,       7696,      5885
 869,              ,                ,               ,     13716,        2614,       5324,        376278,             861,          81957,    14311,       7720,      6240
 870,              ,                ,               ,     13807,        2599,       5166,        377146,             864,          81176,    14341,       7747,      6159
 871,              ,                ,               ,     14235,        2599,       5021,        378015,             862,          80887,    14326,       7714,      6084
 872,              ,                ,               ,     13816,        2659,       4912,        378885,             862,          83860,    14379,       7763,      6391
 873,              ,                ,               ,     13422,        2671,       5402,        379756,             864,          87791,    14353,       7744,      7101
 874,              ,                ,               ,     14561,        2603,       5903,        380628,             869,          95152,    14403,       7772,      6201
 875,              ,                ,               ,     13804,        2646,       6379,        381501,             864,          92485,    14426,       7777,      7841
 876,              ,                ,               ,     14076,        2613,       5505,        382375,             867,          88179,    14427,       7785,      6262
 877,              ,                ,               ,     14103,        2678,       6247,        383250,             872,          93098,    14475,       7822,      6228
 878,              ,                ,               ,     14602,        2629,       6786,        384126,             867,          96565,    14464,       7800,      7515
 879,              ,                ,               ,     13547,        2675,       5180,        385003,             874,          97438,    14489,       7811,      7566
 880,              ,                ,               ,     13809,        2687,       5896,        385881,             875,          91208,    14516,       7817,      6651
 881,              ,                ,               ,     13457,        2702,       5117,        386760,             870,          81989,    14533,       7825,      5980
 882,              ,                ,               ,     14644,        2639,       5702,        387640,             873,          82348,    14562,       7855,      5827
 883,              ,                ,               ,     13911,        2646,       5235,        388521,             874,          83705,    14584,       7865,      6237
 884,              ,                ,               ,     14199,        2669,       5976,        389403,             877,          89836,    14598,       7874,      6212
 885,              ,                ,               ,     14004,        2695,       6984,        390286,             872,          86687,    14613,       7871,      6166
 886,              ,                ,               ,     13471,        2703,       5505,        391170,             881,          85190,    14628,       7892,      6509
 887,              ,                ,               ,     13836,        2696,       5952,        392055,             879,          92598,    14659,       7914,      6351
 888,              ,                ,               ,     15149,        2615,       5374,        392941,             882,          87299,    14672,       7907,      6153
 889,              ,                ,               ,     15026,        2632,       5318,        393828,             881,          85387,    14706,       7922,      6115
 890,              ,                ,               ,     14158,        2683,       5424,        394716,             880,          87960,    14734,       7947,      6545
 891,              ,                ,               ,     14604,        2705,       5137,        395605,             881,          89439,    14727,       7941,      6649
 892,              ,                ,               ,     14475,        2663,       5168,        396495,             880,          85511,    14751,       7954,      7026
 893,              ,                ,               ,     14552,        2674,       5158,        397386,             884,          86377,    14765,       7958,      6007
 894,              ,                ,               ,     14555,        2650,       5572,        398278,             882,          85095,    14773,       7963,      5985
 895,              ,                ,               ,     15151,        2699,       6442,        399171,             886,          86979,    14802,       7993,      6049
 896,              ,                ,               ,     14602,        2673,       5941,        400065,             888,          86980,    14814,       7993,      5947
 897,              ,                ,               ,     14200,        2705,       6044,        400960,             890,          93825,    14812,       7982,      6564
 898,              ,                ,               ,     14615,        2684,       5293,        401856,             887,          94060,    14868,       8024,      6096
 899,              ,                ,               ,     15309,        2655,       6794,        402753,             893,          94809,    14895,       8035,      6626
 900,              ,                ,               ,     14556,        2705,       5104,        403651,             895,          87994,    14899,       8017,      6819
 901,              ,                ,               ,     15228,        2702,       5367,        404550,             890,          90784,    14912,       8034,      6214
 902,              ,                ,               ,     14616,        2671,       5325,        405450,             892,          87561,    14932,       8060,      6094
 903,              ,                ,               ,     14440,        2715,       5224,        406351,             895,          93647,    14953,       8056,      6124
 904,              ,                ,               ,     14674,        2746,       5482,        407253,             898,          88056,    14965,       8064,      6016
 905,              ,                ,               ,     14553,        2722,       5578,        408156,             897,          87173,    15004,       8104,      6459
 906,              ,                ,               ,     14343,        2755,       5371,        409060,             898,          88463,    15036,       8115,      6146
 907,              ,                ,               ,     14654,        2753,       5936,        409965,             898,          96418,    15049,       8129,      6282
 908,              ,                ,               ,     14570,        2780,       5166,        410871,             898,          90048,    15085,       8144,      6152
 909,              ,                ,               ,     14493,        2764,       5575,        411778,             901,          91716,    15039,       8115,      6275
 910,              ,                ,               ,     14403,        2700,       5419,        412686,             897,          86762,    15089,       8130,      6105
 911,              ,                ,               ,     14252,        2716,       5706,        413595,             904,          87208,    15136,       8143,      6547
 912,              ,                ,               ,     14477,        2782,       6418,        414505,             906,          88472,    15127,       8163,      6173
 913,              ,                ,               ,     14576,        2752,       5307,        415416,             905,          94826,    15153,       8167,      7177
 914,              ,                ,               ,     14447,        2782,       5577,        416328,             906,          97999,    15173,       8187,      7808
 915,              ,                ,               ,     14451,        2799,       5909,        417241,             909,          93798,    15215,       8212,      6465
 916,              ,                ,               ,     14959,        2769,       5494,        418155,             905,          92005,    15248,       8242,      6432
 917,              ,                ,               ,     14811,        2771,       6457,        419070,             906,         117490,    15264,       8240,      8631
 918,              ,                ,               ,     14540,        2774,       7530,              ,                ,               ,    15266,       8241,      6890
 919,              ,                ,               ,     14696,        2760,       5827,              ,                ,               ,    15284,       8240,      7934
 920,              ,                ,               ,     14802,        2821,       6224,              ,                ,               ,    15314,       8248,      7596
 921,              ,                ,               ,     14786,        2814,       5560,              ,                ,               ,    15323,       8263,      7801
 922,              ,                ,               ,     14399,        2810,       5444,              ,                ,               ,    15360,       8287,      7506
 923,              ,                ,               ,     14489,        2825,       5732,              ,                ,               ,    15370,       8282,      6666
 924,              ,                ,               ,     15664,        2789,       6022,              ,                ,               ,    15380,       8298,      6978
 925,              ,                ,               ,     15440,        2782,       6692,              ,                ,               ,    15407,       8278,      6625
 926,              ,                ,               ,     15322,        2798,       6403,              ,                ,               ,    15405,       8307,      6610
 927,              ,                ,               ,     15576,        2806,       6171,              ,                ,               ,    15444,       8332,      6841
 928,              ,                ,               ,     15666,        2764,       5969,              ,                ,               ,    15462,       8331,      7450
 929,              ,                ,               ,     14574,        2818,       5672,              ,                ,               ,    15491,       8349,      7088
 930,              ,                ,               ,     14751,        2821,       5474,              ,                ,               ,    15504,       8371,      7130
 931,              ,                ,               ,     14647,        2867,       6295,              ,                ,               ,    15555,       8379,      7070
 932,              ,                ,               ,     15161,        2821,       7835,              ,                ,               ,    15547,       8370,      7210
 933,              ,                ,               ,     15258,        2830,       6264,              ,                ,               ,    15558,       8388,      7217
 934,              ,                ,               ,     14735,        2815,       5244,              ,                ,               ,    15572,       8400,      6975
 935,              ,                ,               ,     15355,        2845,       5943,              ,                ,               ,    15597,       8378,      6983
 936,              ,                ,               ,     14843,        2917,       5496,              ,                ,               ,    15634,       8433,      6561
 937,              ,                ,               ,     14909,        2834,       5812,              ,                ,               ,    15648,       8444,      6675
 938,              ,                ,               ,     14862,        2836,       5649,              ,                ,               ,    15656,       8434,      7228
 939,              ,                ,               ,     14689,        2894,       5596,              ,                ,               ,    15671,       8459,      6803
 940,              ,                ,               ,     15305,        2831,       5804,              ,                ,               ,    15718,       8479,      6899
 941,              ,                ,               ,     15218,        2852,       6878,              ,                ,               ,    15714,       8470,      6777
 942,              ,                ,               ,     14691,        2861,       5695,              ,                ,               ,    15742,       8475,      6546
 943,              ,                ,               ,     15481,        2896,       5706,              ,                ,               ,    15736,       8481,      6934
 944,              ,                ,               ,     15309,        2857,       5705,              ,                ,               ,    15772,       8521,      7142
 945,              ,                ,               ,     15701,        2850,       5783,              ,                ,               ,    15779,       8493,      7584
 946,              ,                ,               ,     15244,        2877,       5607,              ,                ,               ,    15823,       8534,      7317
 947,              ,                ,               ,     15051,        2893,       5735,              ,                ,               ,    15840,       8548,      6690
 948,              ,                ,               ,     14832,        2921,       5940,              ,                ,               ,    15853,       8541,      6643
 949,              ,                ,               ,     15500,        2894,       6134,              ,                ,               ,    15884,       8558,      6917
 950,              ,                ,               ,     14925,        2854,       5420,              ,                ,               ,    15901,       8576,      6775
 951,              ,                ,               ,     15117,        2945,       6451,              ,                ,               ,    15918,       8601,      6661
 952,              ,                ,               ,     16070,        2877,       6179,              ,                ,               ,    15941,       8607,      6728
 953,              ,                ,               ,     16094,        2853,       6036,              ,                ,               ,    15984,       8615,      7238
 954,              ,                ,               ,     14852,        2962,       5769,              ,                ,               ,    15960,       8595,      7030
 955,              ,                ,               ,     15815,        2945,       6283,              ,                ,               ,    15974,       8608,      6960
 956,              ,                ,               ,     15401,        2953,       5994,              ,                ,               ,    16002,       8630,      7187
 957,              ,                ,               ,     14960,        2938,       6514,              ,                ,               ,    16028,       8644,      7022
 958,              ,                ,               ,     14976,        2926,       6909,              ,                ,               ,    16036,       8644,      6836
 959,              ,                ,               ,     15385,        2919,       7387,              ,                ,               ,    16075,       8667,      6822
 960,              ,                ,               ,     15823,        2874,       6082,              ,                ,               ,    16104,       8679,      7471
 961,              ,                ,               ,     15820,        2914,       6023,              ,                ,               ,    16092,       8671,      6874
 962,              ,                ,               ,     15273,        2962,       5793,              ,                ,               ,    16135,       8692,      6936
